100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,0,50,0,1.0000,1.0000,1.0000,0.0000,1.0000,1.0000,1.0000,0.0000
100,5,45,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.9000,0.9000,0.0000
100,5,45,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.9000,0.9000,0.0000
100,5,45,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.9000,0.9000,0.0000
100,5,45,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.9000,0.9000,0.0000
100,5,45,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.9000,0.9000,0.0000
100,5,45,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.9000,0.9000,0.0000
100,10,40,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.8000,0.8000,0.0000
100,10,40,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.8000,0.8000,0.0000
100,10,40,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.8000,0.8000,0.0000
100,10,40,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.8000,0.8000,0.0000
100,10,40,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.8000,0.8000,0.0000
100,10,40,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.8000,0.8000,0.0000
100,10,40,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.8000,0.8000,0.0000
100,15,35,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.7000,0.7000,0.0000
100,15,35,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.7000,0.7000,0.0000
100,20,30,0,1.0000,1.0000,1.0000,0.0000,1.0000,0.6000,0.6000,0.0000
100,25,25,0,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000
100,25,25,0,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000
100,25,25,0,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000
100,25,25,0,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000
100,25,25,0,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000
100,30,20,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.4000,0.4000,0.0000
100,45,5,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.1000,0.1000,0.0000
100,45,5,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.1000,0.1000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
100,50,0,0,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
90,50,0,10,1.0000,0.0000,0.0000,0.0000,0.9000,0.0000,0.0000,0.1000
80,50,0,20,1.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.2000
80,50,0,20,1.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.2000
80,50,0,20,1.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.2000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
70,50,0,30,1.0000,0.0000,0.0000,0.0000,0.7000,0.0000,0.0000,0.3000
60,50,0,40,1.0000,0.0000,0.0000,0.0000,0.6000,0.0000,0.0000,0.4000
50,50,0,50,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000
50,50,0,50,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000
50,50,0,50,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000
50,50,0,50,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000
50,50,0,50,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000
50,50,0,50,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000
50,50,0,50,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.5000
40,50,0,60,0.0000,0.0000,0.0000,1.0000,0.4000,0.0000,0.0000,0.6000
40,50,0,60,0.0000,0.0000,0.0000,1.0000,0.4000,0.0000,0.0000,0.6000
40,50,0,60,0.0000,0.0000,0.0000,1.0000,0.4000,0.0000,0.0000,0.6000
40,50,0,60,0.0000,0.0000,0.0000,1.0000,0.4000,0.0000,0.0000,0.6000
30,50,0,70,0.0000,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.7000
30,50,0,70,0.0000,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.7000
30,50,0,70,0.0000,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.7000
30,50,0,70,0.0000,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.7000
30,50,0,70,0.0000,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.7000
30,50,0,70,0.0000,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.7000
30,50,0,70,0.0000,0.0000,0.0000,1.0000,0.3000,0.0000,0.0000,0.7000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
20,50,0,80,0.0000,0.0000,0.0000,1.0000,0.2000,0.0000,0.0000,0.8000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
10,50,0,90,0.0000,0.0000,0.0000,1.0000,0.1000,0.0000,0.0000,0.9000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
0,50,0,100,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000
